"response_id","satisfaction_rating","expectation_rating","recommend_rating"
"GEN24_24898","3 - Acceptable","3 - Turn out worse than the expectations you had before you arrived in New Zealand","6"
"GEN24_24899","3 - Acceptable","2 - Meet the expectations you had before you arrived in New Zealand","6"
"GEN24_24900","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_24901","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_24903","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_24905","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_24907","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_24908","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_24909","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_24913","4 - Satisfied","Not sure","7"
"GEN24_24938","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_24941","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_24945","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_24947","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_24951","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_24964","1 - Very dissatisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_24966","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_24968","3 - Acceptable","2 - Meet the expectations you had before you arrived in New Zealand","5"
"GEN24_24970","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_24976","4 - Satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","9"
"GEN24_25002","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","8"
"GEN24_25030","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","7"
"GEN24_25040","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","9"
"GEN24_25046","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","9"
"GEN24_25064","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_25067","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25076","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25092","4 - Satisfied","3 - Turn out worse than the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25095","1 - Very dissatisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25097","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25105","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","9"
"GEN24_25110","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_25112","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_25113","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25121","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25123","4 - Satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","8"
"GEN24_25140","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25144","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25150","5 - Very satisfied","Not sure","8"
"GEN24_25163","3 - Acceptable","2 - Meet the expectations you had before you arrived in New Zealand","7"
"GEN24_25169","3 - Acceptable","3 - Turn out worse than the expectations you had before you arrived in New Zealand","4"
"GEN24_25173","1 - Very dissatisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25177","4 - Satisfied","Not sure","7"
"GEN24_25181","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25182","4 - Satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","9"
"GEN24_25185","3 - Acceptable","Not sure","4"
"GEN24_25199","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_25205","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25207","4 - Satisfied","Not sure","10 - Extremely likely to recommend"
"GEN24_25210","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25220","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25233","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25235","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_25247","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_25255","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_25259","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25262","3 - Acceptable","2 - Meet the expectations you had before you arrived in New Zealand","5"
"GEN24_25269","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","7"
"GEN24_25276","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_25289","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25290","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25297","1 - Very dissatisfied","1 - Exceed the expectations you had before you arrived in New Zealand","8"
"GEN24_25304","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25305","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25318","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25325","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","9"
"GEN24_25333","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_25357","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25358","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25367","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25372","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25374","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","8"
"GEN24_25383","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","9"
"GEN24_25390","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25394","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","8"
"GEN24_25395","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25397","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25405","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25407","3 - Acceptable","2 - Meet the expectations you had before you arrived in New Zealand","4"
"GEN24_25408","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25411","1 - Very dissatisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25412","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25436","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","7"
"GEN24_25439","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25441","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25451","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25469","3 - Acceptable","2 - Meet the expectations you had before you arrived in New Zealand","7"
"GEN24_25484","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_25497","3 - Acceptable","2 - Meet the expectations you had before you arrived in New Zealand","7"
"GEN24_25523","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25542","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25558","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","7"
"GEN24_25567","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25590","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25593","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25610","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25614","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25631","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_25637","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25654","4 - Satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","7"
"GEN24_25659","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","6"
"GEN24_25666","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25669","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_25685","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25686","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25696","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25710","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","6"
"GEN24_25742","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","6"
"GEN24_25764","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25770","4 - Satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","8"
"GEN24_25780","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_25782","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25784","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","6"
"GEN24_25795","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_25802","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_25803","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25809","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25811","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25827","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25834","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25835","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25836","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_25840","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_25854","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25863","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25865","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25868","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","7"
"GEN24_25882","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25891","1 - Very dissatisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25896","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_25898","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_25909","3 - Acceptable","2 - Meet the expectations you had before you arrived in New Zealand","6"
"GEN24_25916","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_25925","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25931","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_25940","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_25942","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_25949","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_25956","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25961","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_25964","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_25986","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_25993","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_25997","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26036","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26037","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26038","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26040","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26043","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26049","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26060","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26061","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_26070","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26080","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26092","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","6"
"GEN24_26094","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26097","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26104","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26113","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_26119","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26136","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26145","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26163","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26174","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26177","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_26184","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26193","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26196","1 - Very dissatisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26204","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26219","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26220","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_26225","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","9"
"GEN24_26228","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26243","4 - Satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26255","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26256","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26266","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_26272","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26281","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_26285","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","9"
"GEN24_26295","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26311","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_26325","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26327","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_26336","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26347","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_26388","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_26406","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26418","1 - Very dissatisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26420","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","9"
"GEN24_26436","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","8"
"GEN24_26446","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26450","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26453","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26456","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","9"
"GEN24_26457","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26474","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26477","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_26484","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26492","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26493","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26502","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26503","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26504","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26506","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_26507","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26508","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_26519","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","4"
"GEN24_26531","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_26551","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26552","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26559","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26569","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_26580","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26581","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_26588","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26590","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","9"
"GEN24_26599","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_26604","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_26609","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26627","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26634","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26639","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26650","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26658","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26660","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26663","4 - Satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","8"
"GEN24_26665","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26698","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26703","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26711","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26719","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26728","1 - Very dissatisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_26733","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26743","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26757","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","7"
"GEN24_26771","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","9"
"GEN24_26782","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_26785","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26804","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26806","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_26810","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26813","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","5"
"GEN24_26826","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_26829","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26831","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26836","3 - Acceptable","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_26841","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26842","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26852","5 - Very satisfied","Not sure","10 - Extremely likely to recommend"
"GEN24_26854","4 - Satisfied","3 - Turn out worse than the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26858","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","6"
"GEN24_26867","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_26885","1 - Very dissatisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26887","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26891","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","9"
"GEN24_26902","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","8"
"GEN24_26906","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26924","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26931","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26946","4 - Satisfied","Not sure","10 - Extremely likely to recommend"
"GEN24_26961","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26964","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
"GEN24_26970","1 - Very dissatisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend"
